derived_split	source_split	source	upstream_split	source_image	image	label	relative_image_path	relative_label_path	width	height	instances	scene_key	canonical_asset	image_sha256	label_sha256	coco_image_id	included_in_test_scene_unique	test_scene_unique_coco_image_id
train_clean	train	roboflow_drago_v1	train	Watermelon Detector.v1i.coco-segmentation\train\302_jpg.rf.3156e3f7cd55007bc04da9d2e94aa616.jpg	roboflow_drago_v1_302_jpg.rf.3156e3f7cd55007bc04da9d2e94aa616.jpg	roboflow_drago_v1_302_jpg.rf.3156e3f7cd55007bc04da9d2e94aa616.txt	images/train/roboflow_drago_v1_302_jpg.rf.3156e3f7cd55007bc04da9d2e94aa616.jpg	labels/train/roboflow_drago_v1_302_jpg.rf.3156e3f7cd55007bc04da9d2e94aa616.txt	640	640	1	roboflow_drago_v1::roboflow_drago_v1_302_jpg	roboflow_drago_v1_302_jpg	bcb336b3e8be3c29ddc3af1585bd823f8d80c3537ebc111cf7543eb7dccb9571	c904c2439ab6c162693eea4cc3a51fb671010a472d359c628080b4b527d8f9b4	136	false	
train_clean	train	roboflow_drago_v1	train	Watermelon Detector.v1i.coco-segmentation\train\302_jpg.rf.a13691135e38a940888f4f00c6f1b7dc.jpg	roboflow_drago_v1_302_jpg.rf.a13691135e38a940888f4f00c6f1b7dc.jpg	roboflow_drago_v1_302_jpg.rf.a13691135e38a940888f4f00c6f1b7dc.txt	images/train/roboflow_drago_v1_302_jpg.rf.a13691135e38a940888f4f00c6f1b7dc.jpg	labels/train/roboflow_drago_v1_302_jpg.rf.a13691135e38a940888f4f00c6f1b7dc.txt	640	640	1	roboflow_drago_v1::roboflow_drago_v1_302_jpg	roboflow_drago_v1_302_jpg	09815e95a58c9e68786dff615170f30f135289c0bb48cfef7b5c424652dc0fcd	cceafed04600762e384fd7ce9821e2acd46c6a0d9774547e0d834230ccecc3cb	137	false	
train_clean	train	roboflow_drago_v1	train	Watermelon Detector.v1i.coco-segmentation\train\302_jpg.rf.d84f3e96d3164d5f8865ae087befef6d.jpg	roboflow_drago_v1_302_jpg.rf.d84f3e96d3164d5f8865ae087befef6d.jpg	roboflow_drago_v1_302_jpg.rf.d84f3e96d3164d5f8865ae087befef6d.txt	images/train/roboflow_drago_v1_302_jpg.rf.d84f3e96d3164d5f8865ae087befef6d.jpg	labels/train/roboflow_drago_v1_302_jpg.rf.d84f3e96d3164d5f8865ae087befef6d.txt	640	640	1	roboflow_drago_v1::roboflow_drago_v1_302_jpg	roboflow_drago_v1_302_jpg	04734cd7aceac9b3b57180adde26bd25cd1ca6e84719cda4aa3ae74e7797819e	d8a090f0cc281e1a9e490dd89d2c2f85c080244324c4dd312e5260f7c1723d0d	138	false	
train_clean	train	roboflow_drago_v1	train	Watermelon Detector.v1i.coco-segmentation\train\303_jpg.rf.42d52224e93a46df5f852a0959cad645.jpg	roboflow_drago_v1_303_jpg.rf.42d52224e93a46df5f852a0959cad645.jpg	roboflow_drago_v1_303_jpg.rf.42d52224e93a46df5f852a0959cad645.txt	images/train/roboflow_drago_v1_303_jpg.rf.42d52224e93a46df5f852a0959cad645.jpg	labels/train/roboflow_drago_v1_303_jpg.rf.42d52224e93a46df5f852a0959cad645.txt	640	640	1	roboflow_drago_v1::roboflow_drago_v1_303_jpg	roboflow_drago_v1_303_jpg	cf592e628588f7d806b78dcfed7159fec18f189ec8776a61db9d6f79a8e03b50	d9541f6050d2de9d34be1daaaf4c2742f4d37640a94b3d7143b20820d84a1fc0	139	false	
train_clean	train	roboflow_drago_v1	train	Watermelon Detector.v1i.coco-segmentation\train\303_jpg.rf.8ffd9cf96edc48af333a523b7cc7baf1.jpg	roboflow_drago_v1_303_jpg.rf.8ffd9cf96edc48af333a523b7cc7baf1.jpg	roboflow_drago_v1_303_jpg.rf.8ffd9cf96edc48af333a523b7cc7baf1.txt	images/train/roboflow_drago_v1_303_jpg.rf.8ffd9cf96edc48af333a523b7cc7baf1.jpg	labels/train/roboflow_drago_v1_303_jpg.rf.8ffd9cf96edc48af333a523b7cc7baf1.txt	640	640	1	roboflow_drago_v1::roboflow_drago_v1_303_jpg	roboflow_drago_v1_303_jpg	2f7c779d3b6c7d0889511e299f83dac3314cb847a385a301caa0c8781cfe3f19	c39e075f35d1083d6e709e64ae383481b4879d17bf2ceaa3a638701b36eb57e0	140	false	
train_clean	train	roboflow_drago_v1	train	Watermelon Detector.v1i.coco-segmentation\train\303_jpg.rf.fe97777ac6b3a8821edc5b2379a00fdc.jpg	roboflow_drago_v1_303_jpg.rf.fe97777ac6b3a8821edc5b2379a00fdc.jpg	roboflow_drago_v1_303_jpg.rf.fe97777ac6b3a8821edc5b2379a00fdc.txt	images/train/roboflow_drago_v1_303_jpg.rf.fe97777ac6b3a8821edc5b2379a00fdc.jpg	labels/train/roboflow_drago_v1_303_jpg.rf.fe97777ac6b3a8821edc5b2379a00fdc.txt	640	640	1	roboflow_drago_v1::roboflow_drago_v1_303_jpg	roboflow_drago_v1_303_jpg	ac6d4fd93069e81142408b8b08969c12709647d9899a7ac49eceed5c7f4f0644	ebc1afa611e175f045b1e7cf2416aabca8ce24d043eda2f2a49ecc9ebc6ddc0e	141	false	
train_clean	train	roboflow_drago_v1	valid	Watermelon Detector.v1i.coco-segmentation\valid\314_jpg.rf.0803bf26b6fd7ecb120254615354e981.jpg	roboflow_drago_v1_314_jpg.rf.0803bf26b6fd7ecb120254615354e981.jpg	roboflow_drago_v1_314_jpg.rf.0803bf26b6fd7ecb120254615354e981.txt	images/train/roboflow_drago_v1_314_jpg.rf.0803bf26b6fd7ecb120254615354e981.jpg	labels/train/roboflow_drago_v1_314_jpg.rf.0803bf26b6fd7ecb120254615354e981.txt	640	640	1	roboflow_drago_v1::roboflow_drago_v1_314_jpg	roboflow_drago_v1_314_jpg	78dc934dfd618647333eb4758eaffb9404cff37866f65c25a9bc245b8d80ad4d	a0a54930c553bf5398a3bbdef0ed407951e8f4f2ba073a51843ae92a79623a69	142	false	
train_clean	train	roboflow_drago_v1	train	Watermelon Detector.v1i.coco-segmentation\train\31_jpg.rf.18bdc815d24f35367b0e43e41406fc4e.jpg	roboflow_drago_v1_31_jpg.rf.18bdc815d24f35367b0e43e41406fc4e.jpg	roboflow_drago_v1_31_jpg.rf.18bdc815d24f35367b0e43e41406fc4e.txt	images/train/roboflow_drago_v1_31_jpg.rf.18bdc815d24f35367b0e43e41406fc4e.jpg	labels/train/roboflow_drago_v1_31_jpg.rf.18bdc815d24f35367b0e43e41406fc4e.txt	640	640	1	roboflow_drago_v1::roboflow_drago_v1_31_jpg	roboflow_drago_v1_31_jpg	b20e73d444d4543008be1f1ec714bbc9014fa5e0e48e1824a77d175140dc1155	894ae500d4aad5213c371d7cd5bb9de39f294dd123561770e1a3c49c348488ad	143	false	
train_clean	train	roboflow_drago_v1	train	Watermelon Detector.v1i.coco-segmentation\train\31_jpg.rf.5da74d0ee2a34ca1be16219433d1c70c.jpg	roboflow_drago_v1_31_jpg.rf.5da74d0ee2a34ca1be16219433d1c70c.jpg	roboflow_drago_v1_31_jpg.rf.5da74d0ee2a34ca1be16219433d1c70c.txt	images/train/roboflow_drago_v1_31_jpg.rf.5da74d0ee2a34ca1be16219433d1c70c.jpg	labels/train/roboflow_drago_v1_31_jpg.rf.5da74d0ee2a34ca1be16219433d1c70c.txt	640	640	1	roboflow_drago_v1::roboflow_drago_v1_31_jpg	roboflow_drago_v1_31_jpg	c7a3ce2f99ee2998e5619e32240824fe98238ab306dae58cc7c15b51fe700433	c881278ec804b1b861f00b25e2a32bae7ea94835a61c4d5c06176f46c396ff4e	144	false	
train_clean	train	roboflow_drago_v1	train	Watermelon Detector.v1i.coco-segmentation\train\31_jpg.rf.d966d0a0fa3fc4dc817eeae3f1b39f37.jpg	roboflow_drago_v1_31_jpg.rf.d966d0a0fa3fc4dc817eeae3f1b39f37.jpg	roboflow_drago_v1_31_jpg.rf.d966d0a0fa3fc4dc817eeae3f1b39f37.txt	images/train/roboflow_drago_v1_31_jpg.rf.d966d0a0fa3fc4dc817eeae3f1b39f37.jpg	labels/train/roboflow_drago_v1_31_jpg.rf.d966d0a0fa3fc4dc817eeae3f1b39f37.txt	640	640	1	roboflow_drago_v1::roboflow_drago_v1_31_jpg	roboflow_drago_v1_31_jpg	c12fa16e124606978458d366add76f9b90f2b42391c446f1c5025b216400dca3	4fd5be2f75918961225fb5b89a7dfcbfe4d9d65fdba1676b467ba7796bab9f12	145	false	
train_clean	train	roboflow_drago_v1	train	Watermelon Detector.v1i.coco-segmentation\train\323_jpg.rf.8ed69e83ba9b0ac4096f44366c70e881.jpg	roboflow_drago_v1_323_jpg.rf.8ed69e83ba9b0ac4096f44366c70e881.jpg	roboflow_drago_v1_323_jpg.rf.8ed69e83ba9b0ac4096f44366c70e881.txt	images/train/roboflow_drago_v1_323_jpg.rf.8ed69e83ba9b0ac4096f44366c70e881.jpg	labels/train/roboflow_drago_v1_323_jpg.rf.8ed69e83ba9b0ac4096f44366c70e881.txt	640	640	1	roboflow_drago_v1::roboflow_drago_v1_323_jpg	roboflow_drago_v1_323_jpg	06d8096b78def382b8454caa8a36e5b832d1a766942af83742d411bdd097194e	920345b81c3142caa6e89b2647f6c8232fe942b208aebe51d5cba17c35d4224d	146	false	
train_clean	train	roboflow_drago_v1	train	Watermelon Detector.v1i.coco-segmentation\train\323_jpg.rf.d8b33e608eea90218d1a7d54282f3a74.jpg	roboflow_drago_v1_323_jpg.rf.d8b33e608eea90218d1a7d54282f3a74.jpg	roboflow_drago_v1_323_jpg.rf.d8b33e608eea90218d1a7d54282f3a74.txt	images/train/roboflow_drago_v1_323_jpg.rf.d8b33e608eea90218d1a7d54282f3a74.jpg	labels/train/roboflow_drago_v1_323_jpg.rf.d8b33e608eea90218d1a7d54282f3a74.txt	640	640	1	roboflow_drago_v1::roboflow_drago_v1_323_jpg	roboflow_drago_v1_323_jpg	6a0d37374594a13702b1311f6acca00cf937bd98e5fd7e1761e4e1a017fb729d	ef1e8da2661d116669e6a9dbfc18c3ec972bcf39aa277740bdd5ea3cb0bd2736	147	false	
train_clean	train	roboflow_drago_v1	train	Watermelon Detector.v1i.coco-segmentation\train\325_jpg.rf.0892691c6457054ef018ae21345392e3.jpg	roboflow_drago_v1_325_jpg.rf.0892691c6457054ef018ae21345392e3.jpg	roboflow_drago_v1_325_jpg.rf.0892691c6457054ef018ae21345392e3.txt	images/train/roboflow_drago_v1_325_jpg.rf.0892691c6457054ef018ae21345392e3.jpg	labels/train/roboflow_drago_v1_325_jpg.rf.0892691c6457054ef018ae21345392e3.txt	640	640	1	roboflow_drago_v1::roboflow_drago_v1_325_jpg	roboflow_drago_v1_325_jpg	f7e58df50ce86e803fe555ab5ab5fc250f97b455522dc2434cd4ab99451cd62a	088cc7846b1689083cbc04371c4619e9381baa0d143345965f6257786fff816f	148	false	
train_clean	train	roboflow_drago_v1	train	Watermelon Detector.v1i.coco-segmentation\train\325_jpg.rf.c271098099d943d79dc16a29763fa4cd.jpg	roboflow_drago_v1_325_jpg.rf.c271098099d943d79dc16a29763fa4cd.jpg	roboflow_drago_v1_325_jpg.rf.c271098099d943d79dc16a29763fa4cd.txt	images/train/roboflow_drago_v1_325_jpg.rf.c271098099d943d79dc16a29763fa4cd.jpg	labels/train/roboflow_drago_v1_325_jpg.rf.c271098099d943d79dc16a29763fa4cd.txt	640	640	1	roboflow_drago_v1::roboflow_drago_v1_325_jpg	roboflow_drago_v1_325_jpg	da9f201f3b4fadad09f14e2d7e743dae99430d1c969fc5fa415b55b90f880481	54c692caa7f8a24614f331ccef1da0154dadaf3a51cee0a1155de5a9eac05358	149	false	
train_clean	train	roboflow_drago_v1	train	Watermelon Detector.v1i.coco-segmentation\train\327_jpg.rf.8d34a479d0646b47432a75c44f40c969.jpg	roboflow_drago_v1_327_jpg.rf.8d34a479d0646b47432a75c44f40c969.jpg	roboflow_drago_v1_327_jpg.rf.8d34a479d0646b47432a75c44f40c969.txt	images/train/roboflow_drago_v1_327_jpg.rf.8d34a479d0646b47432a75c44f40c969.jpg	labels/train/roboflow_drago_v1_327_jpg.rf.8d34a479d0646b47432a75c44f40c969.txt	640	640	1	roboflow_drago_v1::roboflow_drago_v1_327_jpg	roboflow_drago_v1_327_jpg	601eca7f79cfac51e43a2fa7ebb66a7dcb39799649f07a1e0e0159cc08749249	ee511a1a018b33b5de4f6b77f3816c1ec5d8580888e1beb4a9ecd21961446d30	150	false	
train_clean	train	roboflow_drago_v1	train	Watermelon Detector.v1i.coco-segmentation\train\327_jpg.rf.c8c357432ef79c6c57807a938fddf686.jpg	roboflow_drago_v1_327_jpg.rf.c8c357432ef79c6c57807a938fddf686.jpg	roboflow_drago_v1_327_jpg.rf.c8c357432ef79c6c57807a938fddf686.txt	images/train/roboflow_drago_v1_327_jpg.rf.c8c357432ef79c6c57807a938fddf686.jpg	labels/train/roboflow_drago_v1_327_jpg.rf.c8c357432ef79c6c57807a938fddf686.txt	640	640	1	roboflow_drago_v1::roboflow_drago_v1_327_jpg	roboflow_drago_v1_327_jpg	9d2e345ca6586880c4b8fa29021184efeadd3cbcff2640d72bbfd50beccc4fb6	00ba8b2e00847b1653f253ec7bf669142bce79f248f4de128ed192293c8a80ae	151	false	
train_clean	train	roboflow_drago_v1	train	Watermelon Detector.v1i.coco-segmentation\train\329_jpg.rf.a81269f70a018c4b20e736463fc10bdc.jpg	roboflow_drago_v1_329_jpg.rf.a81269f70a018c4b20e736463fc10bdc.jpg	roboflow_drago_v1_329_jpg.rf.a81269f70a018c4b20e736463fc10bdc.txt	images/train/roboflow_drago_v1_329_jpg.rf.a81269f70a018c4b20e736463fc10bdc.jpg	labels/train/roboflow_drago_v1_329_jpg.rf.a81269f70a018c4b20e736463fc10bdc.txt	640	640	1	roboflow_drago_v1::roboflow_drago_v1_329_jpg	roboflow_drago_v1_329_jpg	b027d67a30aecbf61ee7d3d516d642c1bcb4a50adee3b71d488f4beeb21e5fdc	451343aed30bca4e1e937dde854135d6d35f7132dc2bda01ada90b6566f0018d	152	false	
train_clean	train	roboflow_drago_v1	train	Watermelon Detector.v1i.coco-segmentation\train\329_jpg.rf.abe414ce8ee144e4c29986c68e6b31be.jpg	roboflow_drago_v1_329_jpg.rf.abe414ce8ee144e4c29986c68e6b31be.jpg	roboflow_drago_v1_329_jpg.rf.abe414ce8ee144e4c29986c68e6b31be.txt	images/train/roboflow_drago_v1_329_jpg.rf.abe414ce8ee144e4c29986c68e6b31be.jpg	labels/train/roboflow_drago_v1_329_jpg.rf.abe414ce8ee144e4c29986c68e6b31be.txt	640	640	1	roboflow_drago_v1::roboflow_drago_v1_329_jpg	roboflow_drago_v1_329_jpg	dfb8930b9eadb3a0afcc88b09ede1bc91651e4ca69175b5782d0cfe9665fc237	ce29cc45cfa3cd9f7c92b0845bacde52f0cf303647dc6dcd926eda91575f501b	153	false	
train_clean	train	roboflow_drago_v1	train	Watermelon Detector.v1i.coco-segmentation\train\330_jpg.rf.627bbd983800519e4db5b89ef12bb1a6.jpg	roboflow_drago_v1_330_jpg.rf.627bbd983800519e4db5b89ef12bb1a6.jpg	roboflow_drago_v1_330_jpg.rf.627bbd983800519e4db5b89ef12bb1a6.txt	images/train/roboflow_drago_v1_330_jpg.rf.627bbd983800519e4db5b89ef12bb1a6.jpg	labels/train/roboflow_drago_v1_330_jpg.rf.627bbd983800519e4db5b89ef12bb1a6.txt	640	640	1	roboflow_drago_v1::roboflow_drago_v1_330_jpg	roboflow_drago_v1_330_jpg	75d35393a69f1784bc86a644e14d0d8c6adb74a59af2ce94dcf3d597521f10eb	20188757e02528c6f310893ca7aa09bda6fad37f5e5f8e106a8b683e99ea3a06	154	false	
train_clean	train	roboflow_drago_v1	train	Watermelon Detector.v1i.coco-segmentation\train\330_jpg.rf.cdf47dc80e2af45767e6785ccaecc14a.jpg	roboflow_drago_v1_330_jpg.rf.cdf47dc80e2af45767e6785ccaecc14a.jpg	roboflow_drago_v1_330_jpg.rf.cdf47dc80e2af45767e6785ccaecc14a.txt	images/train/roboflow_drago_v1_330_jpg.rf.cdf47dc80e2af45767e6785ccaecc14a.jpg	labels/train/roboflow_drago_v1_330_jpg.rf.cdf47dc80e2af45767e6785ccaecc14a.txt	640	640	1	roboflow_drago_v1::roboflow_drago_v1_330_jpg	roboflow_drago_v1_330_jpg	1f24d135c661f6eb4ea3ca59f595d85ec77b5a7315120e2c1e8946246e0560fb	5a2145f4a652f49a0e986e098417144c0cca8c6294b8aab46f30c0252525e0ca	155	false	
train_clean	train	roboflow_drago_v1	train	Watermelon Detector.v1i.coco-segmentation\train\342_jpg.rf.40e4927b5c335371cd429406375435e1.jpg	roboflow_drago_v1_342_jpg.rf.40e4927b5c335371cd429406375435e1.jpg	roboflow_drago_v1_342_jpg.rf.40e4927b5c335371cd429406375435e1.txt	images/train/roboflow_drago_v1_342_jpg.rf.40e4927b5c335371cd429406375435e1.jpg	labels/train/roboflow_drago_v1_342_jpg.rf.40e4927b5c335371cd429406375435e1.txt	640	640	2	roboflow_drago_v1::roboflow_drago_v1_342_jpg	roboflow_drago_v1_342_jpg	16afb815f91c3730053c3382e9681d2a68fcf9a91c1c6139c101601bdb255f4a	ab748d24939467dda79a561085f6bc9828506f24de8fe1d265183f3bc3cef511	156	false	
train_clean	train	roboflow_drago_v1	train	Watermelon Detector.v1i.coco-segmentation\train\342_jpg.rf.6421d92a512444c9ad47611850913135.jpg	roboflow_drago_v1_342_jpg.rf.6421d92a512444c9ad47611850913135.jpg	roboflow_drago_v1_342_jpg.rf.6421d92a512444c9ad47611850913135.txt	images/train/roboflow_drago_v1_342_jpg.rf.6421d92a512444c9ad47611850913135.jpg	labels/train/roboflow_drago_v1_342_jpg.rf.6421d92a512444c9ad47611850913135.txt	640	640	2	roboflow_drago_v1::roboflow_drago_v1_342_jpg	roboflow_drago_v1_342_jpg	e881d4b5676c4cd91449761d7526b5ec48e129139388daa702db148132574ce5	0e58720061cd14dee887923fc97da7f3c224a6475974de0a13a1138bbfb8c4cb	157	false	
train_clean	train	roboflow_drago_v1	train	Watermelon Detector.v1i.coco-segmentation\train\344_jpg.rf.a68cb3ca86b3ba35ce85c5c36fd34513.jpg	roboflow_drago_v1_344_jpg.rf.a68cb3ca86b3ba35ce85c5c36fd34513.jpg	roboflow_drago_v1_344_jpg.rf.a68cb3ca86b3ba35ce85c5c36fd34513.txt	images/train/roboflow_drago_v1_344_jpg.rf.a68cb3ca86b3ba35ce85c5c36fd34513.jpg	labels/train/roboflow_drago_v1_344_jpg.rf.a68cb3ca86b3ba35ce85c5c36fd34513.txt	640	640	1	roboflow_drago_v1::roboflow_drago_v1_344_jpg	roboflow_drago_v1_344_jpg	db6e4881bbb84a7cef7346c52ee8df9a4293000ec76ad47df6a3d73a4ff07db9	3f9f695debf59fe354ccda518a8cd4bd065366cd74ee492b3a602d8cf91b6778	158	false	
train_clean	train	roboflow_drago_v1	train	Watermelon Detector.v1i.coco-segmentation\train\344_jpg.rf.c4e2d9e74739ad6c199f2a4614c54c10.jpg	roboflow_drago_v1_344_jpg.rf.c4e2d9e74739ad6c199f2a4614c54c10.jpg	roboflow_drago_v1_344_jpg.rf.c4e2d9e74739ad6c199f2a4614c54c10.txt	images/train/roboflow_drago_v1_344_jpg.rf.c4e2d9e74739ad6c199f2a4614c54c10.jpg	labels/train/roboflow_drago_v1_344_jpg.rf.c4e2d9e74739ad6c199f2a4614c54c10.txt	640	640	1	roboflow_drago_v1::roboflow_drago_v1_344_jpg	roboflow_drago_v1_344_jpg	9c5f03d7da91c87a7fe1ddb6f74b1b5556f4127f41ada8701fc6c3b5d6cdfb0f	46abf94e257ff30bdc99726ced72abf14926a6cf3ed1622535f2dc06abf64796	159	false	
train_clean	train	roboflow_drago_v1	train	Watermelon Detector.v1i.coco-segmentation\train\344_jpg.rf.f4b1e65953a7aa537949d03a0d4116aa.jpg	roboflow_drago_v1_344_jpg.rf.f4b1e65953a7aa537949d03a0d4116aa.jpg	roboflow_drago_v1_344_jpg.rf.f4b1e65953a7aa537949d03a0d4116aa.txt	images/train/roboflow_drago_v1_344_jpg.rf.f4b1e65953a7aa537949d03a0d4116aa.jpg	labels/train/roboflow_drago_v1_344_jpg.rf.f4b1e65953a7aa537949d03a0d4116aa.txt	640	640	1	roboflow_drago_v1::roboflow_drago_v1_344_jpg	roboflow_drago_v1_344_jpg	ee6112829e782902f1b0651caecadaa154cfc9c9abce47445ee94430ce9f78fc	3e540800d8d6b43d35fc7fb7633705816a79a3947b197ecfaad8e86078db9738	160	false	
train_clean	train	roboflow_drago_v1	train	Watermelon Detector.v1i.coco-segmentation\train\34_jpg.rf.d2e56501215aca4e36fcfc9b4cbe45c3.jpg	roboflow_drago_v1_34_jpg.rf.d2e56501215aca4e36fcfc9b4cbe45c3.jpg	roboflow_drago_v1_34_jpg.rf.d2e56501215aca4e36fcfc9b4cbe45c3.txt	images/train/roboflow_drago_v1_34_jpg.rf.d2e56501215aca4e36fcfc9b4cbe45c3.jpg	labels/train/roboflow_drago_v1_34_jpg.rf.d2e56501215aca4e36fcfc9b4cbe45c3.txt	640	640	1	roboflow_drago_v1::roboflow_drago_v1_34_jpg	roboflow_drago_v1_34_jpg	6b080094464aa665cacd16d41c8315953882e8b1542ac842b448434b8a12c478	8987165e6cce5878d091e139eb1384370bc3c83d1dc811184175c85645d12d7e	161	false	
train_clean	train	roboflow_drago_v1	train	Watermelon Detector.v1i.coco-segmentation\train\34_jpg.rf.f423a591d88d04c2d2ed2034ae48377c.jpg	roboflow_drago_v1_34_jpg.rf.f423a591d88d04c2d2ed2034ae48377c.jpg	roboflow_drago_v1_34_jpg.rf.f423a591d88d04c2d2ed2034ae48377c.txt	images/train/roboflow_drago_v1_34_jpg.rf.f423a591d88d04c2d2ed2034ae48377c.jpg	labels/train/roboflow_drago_v1_34_jpg.rf.f423a591d88d04c2d2ed2034ae48377c.txt	640	640	1	roboflow_drago_v1::roboflow_drago_v1_34_jpg	roboflow_drago_v1_34_jpg	8e236e5e621b8ab3b71c6502403f5f6683dab86f3bf4099fa35d1bcf31732c6b	c7c8e2db4da45c0fa6f65b4293f2d62f797ab39d02d7c82cf401f3e11a4645f4	162	false	
train_clean	train	roboflow_drago_v1	train	Watermelon Detector.v1i.coco-segmentation\train\351_jpg.rf.490f768b383d1dc99ce60e5395c411dc.jpg	roboflow_drago_v1_351_jpg.rf.490f768b383d1dc99ce60e5395c411dc.jpg	roboflow_drago_v1_351_jpg.rf.490f768b383d1dc99ce60e5395c411dc.txt	images/train/roboflow_drago_v1_351_jpg.rf.490f768b383d1dc99ce60e5395c411dc.jpg	labels/train/roboflow_drago_v1_351_jpg.rf.490f768b383d1dc99ce60e5395c411dc.txt	640	640	1	roboflow_drago_v1::roboflow_drago_v1_351_jpg	roboflow_drago_v1_351_jpg	0eac0f42589374d97dd788b1c8a906e284394ef01de16160fdde075f3d5ea16b	109f3b92cc917083862efc81df7ab468b9679163252272e99c48a742cd4d8ed0	163	false	
train_clean	train	roboflow_drago_v1	train	Watermelon Detector.v1i.coco-segmentation\train\351_jpg.rf.643c5db89af432b04da150a08efea408.jpg	roboflow_drago_v1_351_jpg.rf.643c5db89af432b04da150a08efea408.jpg	roboflow_drago_v1_351_jpg.rf.643c5db89af432b04da150a08efea408.txt	images/train/roboflow_drago_v1_351_jpg.rf.643c5db89af432b04da150a08efea408.jpg	labels/train/roboflow_drago_v1_351_jpg.rf.643c5db89af432b04da150a08efea408.txt	640	640	1	roboflow_drago_v1::roboflow_drago_v1_351_jpg	roboflow_drago_v1_351_jpg	288790d83e8a2195fcf1d77eb343ca79e0fd93dac44d878eae266dca632048d0	1fcae2a3028ed695518f8ba81fee68922621d2291ec384ec9a19e47cc7e2d49a	164	false	
train_clean	train	roboflow_drago_v1	train	Watermelon Detector.v1i.coco-segmentation\train\351_jpg.rf.8df8449ee274047f8c73027026871528.jpg	roboflow_drago_v1_351_jpg.rf.8df8449ee274047f8c73027026871528.jpg	roboflow_drago_v1_351_jpg.rf.8df8449ee274047f8c73027026871528.txt	images/train/roboflow_drago_v1_351_jpg.rf.8df8449ee274047f8c73027026871528.jpg	labels/train/roboflow_drago_v1_351_jpg.rf.8df8449ee274047f8c73027026871528.txt	640	640	1	roboflow_drago_v1::roboflow_drago_v1_351_jpg	roboflow_drago_v1_351_jpg	b016b402c82d7b181f0bb1688cc7408ebccb8ffc9e443025755b0df38637df19	14bf6e234ac32d8f67965f9fd12ab3bc875cd928ac4f40c981639890cbb08a9c	165	false	
train_clean	train	roboflow_drago_v1	test	Watermelon Detector.v1i.coco-segmentation\test\353_jpg.rf.fb6a9ab8b75d6e765dca4fd5a1f0ebd8.jpg	roboflow_drago_v1_353_jpg.rf.fb6a9ab8b75d6e765dca4fd5a1f0ebd8.jpg	roboflow_drago_v1_353_jpg.rf.fb6a9ab8b75d6e765dca4fd5a1f0ebd8.txt	images/train/roboflow_drago_v1_353_jpg.rf.fb6a9ab8b75d6e765dca4fd5a1f0ebd8.jpg	labels/train/roboflow_drago_v1_353_jpg.rf.fb6a9ab8b75d6e765dca4fd5a1f0ebd8.txt	640	640	1	roboflow_drago_v1::roboflow_drago_v1_353_jpg	roboflow_drago_v1_353_jpg	614826bb72c305389878e15b5fcb88f903dc80775816d6dc2e9068b81c82b101	661d0b1525633587eeb5db61f16c1229e18c1556ee6343d274a78f08f2d7093c	166	false	
train_clean	train	roboflow_drago_v1	test	Watermelon Detector.v1i.coco-segmentation\test\35_jpg.rf.975d8a029b02cc18f4f20d4c08050870.jpg	roboflow_drago_v1_35_jpg.rf.975d8a029b02cc18f4f20d4c08050870.jpg	roboflow_drago_v1_35_jpg.rf.975d8a029b02cc18f4f20d4c08050870.txt	images/train/roboflow_drago_v1_35_jpg.rf.975d8a029b02cc18f4f20d4c08050870.jpg	labels/train/roboflow_drago_v1_35_jpg.rf.975d8a029b02cc18f4f20d4c08050870.txt	640	640	1	roboflow_drago_v1::roboflow_drago_v1_35_jpg	roboflow_drago_v1_35_jpg	9a109699ef012af5a75d0e07cb982ea807d46c1ad5bcf815019b1eea65060d11	df8a42d430258ba330eeda49a9351301eb27480a9d66862a578fd541b3f6901d	167	false	
train_clean	train	roboflow_drago_v1	train	Watermelon Detector.v1i.coco-segmentation\train\363_jpg.rf.93546ad75cb2299b170ead71dfd31e5f.jpg	roboflow_drago_v1_363_jpg.rf.93546ad75cb2299b170ead71dfd31e5f.jpg	roboflow_drago_v1_363_jpg.rf.93546ad75cb2299b170ead71dfd31e5f.txt	images/train/roboflow_drago_v1_363_jpg.rf.93546ad75cb2299b170ead71dfd31e5f.jpg	labels/train/roboflow_drago_v1_363_jpg.rf.93546ad75cb2299b170ead71dfd31e5f.txt	640	640	1	roboflow_drago_v1::roboflow_drago_v1_363_jpg	roboflow_drago_v1_363_jpg	6b1a17be6e024f2f2a8afcade3b30d30deeef71f971384f57e1eec58df087899	ca5571a1f276a8450de2588e5ddfe627a82eddad3be9a9f1ab704271829146e3	168	false	
