scope	source_split	source	source_image	image	label	instances	scene_key	image_sha256	reason	conflicts_with	representative
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\282_jpg.rf.404a159b80d07e0d98b25fdd5f1f5b07.jpg	roboflow_drago_v1_282_jpg.rf.404a159b80d07e0d98b25fdd5f1f5b07.jpg	roboflow_drago_v1_282_jpg.rf.404a159b80d07e0d98b25fdd5f1f5b07.txt	1	roboflow_drago_v1::roboflow_drago_v1_282_jpg	4558325da0b1f1bf55fdec840a567f76a3a31809de9ee7cb4e3f24d49ac45e86	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\282_jpg.rf.89dcb93b6f3391431ac74894ab3bf755.jpg	roboflow_drago_v1_282_jpg.rf.89dcb93b6f3391431ac74894ab3bf755.jpg	roboflow_drago_v1_282_jpg.rf.89dcb93b6f3391431ac74894ab3bf755.txt	1	roboflow_drago_v1::roboflow_drago_v1_282_jpg	4558325da0b1f1bf55fdec840a567f76a3a31809de9ee7cb4e3f24d49ac45e86	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\289_jpg.rf.8c9ad021cdec26f07d9f8e60c89eada7.jpg	roboflow_drago_v1_289_jpg.rf.8c9ad021cdec26f07d9f8e60c89eada7.jpg	roboflow_drago_v1_289_jpg.rf.8c9ad021cdec26f07d9f8e60c89eada7.txt	1	roboflow_drago_v1::roboflow_drago_v1_289_jpg	d692ed6ab3bc3992e13c8a5dbca47a71b348726840f3fd69bf432245899473c6	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\289_jpg.rf.c2e3e94733d46e1654364583c8536be5.jpg	roboflow_drago_v1_289_jpg.rf.c2e3e94733d46e1654364583c8536be5.jpg	roboflow_drago_v1_289_jpg.rf.c2e3e94733d46e1654364583c8536be5.txt	1	roboflow_drago_v1::roboflow_drago_v1_289_jpg	d5f7f5ac38ba7739173d9ac263fb438fc98b323e6e2ebc6be870bf388da8a6f1	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\304_jpg.rf.cfc846b92a4a96ae590239efbc3df86c.jpg	roboflow_drago_v1_304_jpg.rf.cfc846b92a4a96ae590239efbc3df86c.jpg	roboflow_drago_v1_304_jpg.rf.cfc846b92a4a96ae590239efbc3df86c.txt	1	roboflow_drago_v1::roboflow_drago_v1_304_jpg	afd13f101c6d7ff37afec412387d77a433c18712e9a552821a88626b52000744	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\326_jpg.rf.847d00ce96f3750ee2d0e9c3bec0a0b0.jpg	roboflow_drago_v1_326_jpg.rf.847d00ce96f3750ee2d0e9c3bec0a0b0.jpg	roboflow_drago_v1_326_jpg.rf.847d00ce96f3750ee2d0e9c3bec0a0b0.txt	1	roboflow_drago_v1::roboflow_drago_v1_326_jpg	bca321fa86ea47ec73728dd7e0e6e77a614a273d30ad5ad4cd676c5d0332ad93	clean_val_scene	val_clean	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\327_jpg.rf.f44d0a764a627a3181380f6593596b8c.jpg	roboflow_drago_v1_327_jpg.rf.f44d0a764a627a3181380f6593596b8c.jpg	roboflow_drago_v1_327_jpg.rf.f44d0a764a627a3181380f6593596b8c.txt	1	roboflow_drago_v1::roboflow_drago_v1_327_jpg	601eca7f79cfac51e43a2fa7ebb66a7dcb39799649f07a1e0e0159cc08749249	exact_duplicate_within_train	train_clean	roboflow_drago_v1_327_jpg.rf.8d34a479d0646b47432a75c44f40c969.jpg
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\328_jpg.rf.2edf90b1baf0ea42cdf0bf034c1c96ea.jpg	roboflow_drago_v1_328_jpg.rf.2edf90b1baf0ea42cdf0bf034c1c96ea.jpg	roboflow_drago_v1_328_jpg.rf.2edf90b1baf0ea42cdf0bf034c1c96ea.txt	1	roboflow_drago_v1::roboflow_drago_v1_328_jpg	1e9d75ec0279cba5f0fa549cecbb718d02724d1225f87024a299b282a2981c79	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\328_jpg.rf.589c7ea9103c9f1229ae532b4ceffe21.jpg	roboflow_drago_v1_328_jpg.rf.589c7ea9103c9f1229ae532b4ceffe21.jpg	roboflow_drago_v1_328_jpg.rf.589c7ea9103c9f1229ae532b4ceffe21.txt	1	roboflow_drago_v1::roboflow_drago_v1_328_jpg	729b48494ec95519c0f76c3ec03f695bbb3f80e8658562a2743f9a550f6781a6	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\329_jpg.rf.ea2ec9f8397a010b45bf64bad1d01a42.jpg	roboflow_drago_v1_329_jpg.rf.ea2ec9f8397a010b45bf64bad1d01a42.jpg	roboflow_drago_v1_329_jpg.rf.ea2ec9f8397a010b45bf64bad1d01a42.txt	1	roboflow_drago_v1::roboflow_drago_v1_329_jpg	b027d67a30aecbf61ee7d3d516d642c1bcb4a50adee3b71d488f4beeb21e5fdc	exact_duplicate_within_train	train_clean	roboflow_drago_v1_329_jpg.rf.a81269f70a018c4b20e736463fc10bdc.jpg
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\340_jpg.rf.7f1a60e1d6e678f9cb82f39270715d55.jpg	roboflow_drago_v1_340_jpg.rf.7f1a60e1d6e678f9cb82f39270715d55.jpg	roboflow_drago_v1_340_jpg.rf.7f1a60e1d6e678f9cb82f39270715d55.txt	1	roboflow_drago_v1::roboflow_drago_v1_340_jpg	a6ef2c6689dad12c7f766a23dda06e8ac0c36d5a4baf3d00e4513ec6afe0aff0	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\340_jpg.rf.aa4506bdf088e9ec3f83f07b62f9d18d.jpg	roboflow_drago_v1_340_jpg.rf.aa4506bdf088e9ec3f83f07b62f9d18d.jpg	roboflow_drago_v1_340_jpg.rf.aa4506bdf088e9ec3f83f07b62f9d18d.txt	1	roboflow_drago_v1::roboflow_drago_v1_340_jpg	adb8cb1545a8d5601fea49ccdf00a90ae2c869d0d010621731966b172ae14f13	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\342_jpg.rf.d4930fef03d59c0c6c12c706c4d0fba3.jpg	roboflow_drago_v1_342_jpg.rf.d4930fef03d59c0c6c12c706c4d0fba3.jpg	roboflow_drago_v1_342_jpg.rf.d4930fef03d59c0c6c12c706c4d0fba3.txt	2	roboflow_drago_v1::roboflow_drago_v1_342_jpg	16afb815f91c3730053c3382e9681d2a68fcf9a91c1c6139c101601bdb255f4a	exact_duplicate_within_train	train_clean	roboflow_drago_v1_342_jpg.rf.40e4927b5c335371cd429406375435e1.jpg
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\345_jpg.rf.13204af135aa6ff869e9307b55f9c902.jpg	roboflow_drago_v1_345_jpg.rf.13204af135aa6ff869e9307b55f9c902.jpg	roboflow_drago_v1_345_jpg.rf.13204af135aa6ff869e9307b55f9c902.txt	1	roboflow_drago_v1::roboflow_drago_v1_345_jpg	aabb8fa40a9ddaf8f65cf7eb6598732fceac8fc715577322025358de2edf536d	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\345_jpg.rf.6ab4fa2afa065e66adc8332b5b736eba.jpg	roboflow_drago_v1_345_jpg.rf.6ab4fa2afa065e66adc8332b5b736eba.jpg	roboflow_drago_v1_345_jpg.rf.6ab4fa2afa065e66adc8332b5b736eba.txt	1	roboflow_drago_v1::roboflow_drago_v1_345_jpg	b525b8ca8189b0838b76e886bdf947d5d35d2312ea1cb426459ff871b9ae0138	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\349_jpg.rf.8acce7e439634a2125f47c286ecf2a6f.jpg	roboflow_drago_v1_349_jpg.rf.8acce7e439634a2125f47c286ecf2a6f.jpg	roboflow_drago_v1_349_jpg.rf.8acce7e439634a2125f47c286ecf2a6f.txt	1	roboflow_drago_v1::roboflow_drago_v1_349_jpg	bea66a6796f289512468a99c01cf6c1d180c0dc9a8b442d515d045035eeab904	clean_val_scene	val_clean	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\34_jpg.rf.fc150632bf5bb228d867d50353bc03a2.jpg	roboflow_drago_v1_34_jpg.rf.fc150632bf5bb228d867d50353bc03a2.jpg	roboflow_drago_v1_34_jpg.rf.fc150632bf5bb228d867d50353bc03a2.txt	1	roboflow_drago_v1::roboflow_drago_v1_34_jpg	8e236e5e621b8ab3b71c6502403f5f6683dab86f3bf4099fa35d1bcf31732c6b	exact_duplicate_within_train	train_clean	roboflow_drago_v1_34_jpg.rf.f423a591d88d04c2d2ed2034ae48377c.jpg
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\356_jpg.rf.8c10323700e751b7d86636247c299255.jpg	roboflow_drago_v1_356_jpg.rf.8c10323700e751b7d86636247c299255.jpg	roboflow_drago_v1_356_jpg.rf.8c10323700e751b7d86636247c299255.txt	1	roboflow_drago_v1::roboflow_drago_v1_356_jpg	0d6e73fe66206b8116e8d2c35a3305ba08ae511cd3f5bf65478ad19de35aa454	clean_val_scene	val_clean	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\356_jpg.rf.9e8faec7f4ec8826283fbd649c8adfa2.jpg	roboflow_drago_v1_356_jpg.rf.9e8faec7f4ec8826283fbd649c8adfa2.jpg	roboflow_drago_v1_356_jpg.rf.9e8faec7f4ec8826283fbd649c8adfa2.txt	1	roboflow_drago_v1::roboflow_drago_v1_356_jpg	cca75b52da705e734d77a6b37d9c7049671e9a41f88eb36b4141cbb6a91084e4	clean_val_scene_and_sha256	val_clean	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\365_jpg.rf.d193131983735e91ad66a7ed03f22c7c.jpg	roboflow_drago_v1_365_jpg.rf.d193131983735e91ad66a7ed03f22c7c.jpg	roboflow_drago_v1_365_jpg.rf.d193131983735e91ad66a7ed03f22c7c.txt	1	roboflow_drago_v1::roboflow_drago_v1_365_jpg	3eb4439ab5db1e4173f88e8a9f75ea0594ab8edcb50e1f890cf280333162667c	exact_duplicate_within_train	train_clean	roboflow_drago_v1_365_jpg.rf.8e529cb171abddb286e502668484fcca.jpg
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\366_jpg.rf.38977735f56488d14017b52d9ffabea5.jpg	roboflow_drago_v1_366_jpg.rf.38977735f56488d14017b52d9ffabea5.jpg	roboflow_drago_v1_366_jpg.rf.38977735f56488d14017b52d9ffabea5.txt	1	roboflow_drago_v1::roboflow_drago_v1_366_jpg	070f443a0a6d12fe6259d73262cdffcd4c82b204a8314a7ab42501945620dec4	exact_duplicate_within_train	train_clean	roboflow_drago_v1_366_jpg.rf.17bbd4929f4e568c73b110413d53f1e2.jpg
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\376_jpg.rf.fd5364a7205886c9520a673abb770c56.jpg	roboflow_drago_v1_376_jpg.rf.fd5364a7205886c9520a673abb770c56.jpg	roboflow_drago_v1_376_jpg.rf.fd5364a7205886c9520a673abb770c56.txt	1	roboflow_drago_v1::roboflow_drago_v1_376_jpg	2000e240c556026671f5ffd5e16b89976d1bb984355ccdf90a0b5fcae93a2752	exact_duplicate_within_train	train_clean	roboflow_drago_v1_376_jpg.rf.f24675d7057b5ef477b6947e33f79bbe.jpg
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\379_jpg.rf.a370e264d7b9249721aed131345df5a1.jpg	roboflow_drago_v1_379_jpg.rf.a370e264d7b9249721aed131345df5a1.jpg	roboflow_drago_v1_379_jpg.rf.a370e264d7b9249721aed131345df5a1.txt	1	roboflow_drago_v1::roboflow_drago_v1_379_jpg	a5087e7dedfec033ae9a50c355fabddffbcb9fab694f24fd02c9c7e8aacdeaa2	clean_val_scene_and_sha256	val_clean	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\379_jpg.rf.f2fac0eb21467e52e26548f68d1e689c.jpg	roboflow_drago_v1_379_jpg.rf.f2fac0eb21467e52e26548f68d1e689c.jpg	roboflow_drago_v1_379_jpg.rf.f2fac0eb21467e52e26548f68d1e689c.txt	1	roboflow_drago_v1::roboflow_drago_v1_379_jpg	d0a49b38ac2e04e25018c04f61a4bcf9df8dd895fe1bb26a686454ade40997c8	clean_val_scene	val_clean	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\380_jpg.rf.ae09481bc3c119a53a17fda822a43967.jpg	roboflow_drago_v1_380_jpg.rf.ae09481bc3c119a53a17fda822a43967.jpg	roboflow_drago_v1_380_jpg.rf.ae09481bc3c119a53a17fda822a43967.txt	1	roboflow_drago_v1::roboflow_drago_v1_380_jpg	67ffcd3acf4ce7b14466ece76a67cd24912427eed3f33f8d0a3658b63523aec9	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\383_jpg.rf.bb1c36d2009c9031c2938cecea5fbfa8.jpg	roboflow_drago_v1_383_jpg.rf.bb1c36d2009c9031c2938cecea5fbfa8.jpg	roboflow_drago_v1_383_jpg.rf.bb1c36d2009c9031c2938cecea5fbfa8.txt	1	roboflow_drago_v1::roboflow_drago_v1_383_jpg	435e0585c1b7ee6da03b5b635c72528307296655710a9432a543c4035cc5baa9	exact_duplicate_within_train	train_clean	roboflow_drago_v1_383_jpg.rf.a47e72c10b821c486b558cb4841b1f52.jpg
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\391-Copy_jpg.rf.1a69054d1e5b28276006e1e74cd48b2c.jpg	roboflow_drago_v1_391-Copy_jpg.rf.1a69054d1e5b28276006e1e74cd48b2c.jpg	roboflow_drago_v1_391-Copy_jpg.rf.1a69054d1e5b28276006e1e74cd48b2c.txt	1	roboflow_drago_v1::roboflow_drago_v1_391-copy_jpg	5d4e67590a00dc0317948c8868ed4c015de5b96a51bf394c28c155eb0f5926eb	protected_test_scene_and_sha256	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\392-Copy_jpg.rf.962afe74b1518a44d81c977adb272ac9.jpg	roboflow_drago_v1_392-Copy_jpg.rf.962afe74b1518a44d81c977adb272ac9.jpg	roboflow_drago_v1_392-Copy_jpg.rf.962afe74b1518a44d81c977adb272ac9.txt	1	roboflow_drago_v1::roboflow_drago_v1_392-copy_jpg	f6beefa091f1d1c6baa2e5e32195463d1bd678c64b8c3125c3ec2b79c96f23af	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\395_jpg.rf.3cf33247f5fadc8e4d94e543963a1397.jpg	roboflow_drago_v1_395_jpg.rf.3cf33247f5fadc8e4d94e543963a1397.jpg	roboflow_drago_v1_395_jpg.rf.3cf33247f5fadc8e4d94e543963a1397.txt	1	roboflow_drago_v1::roboflow_drago_v1_395_jpg	3bdc744372dc8edc2c8418f2cf4582118ffb054e4f93c2c6df1f5f76ae609342	protected_test_scene_and_sha256	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\395_jpg.rf.f66839dbc7be61046dea3957dd22cc6e.jpg	roboflow_drago_v1_395_jpg.rf.f66839dbc7be61046dea3957dd22cc6e.jpg	roboflow_drago_v1_395_jpg.rf.f66839dbc7be61046dea3957dd22cc6e.txt	1	roboflow_drago_v1::roboflow_drago_v1_395_jpg	b1361ad5088435e75d767b864479af7e964a86acba5406e9f33c449f4a0c8882	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\397_jpg.rf.511ec7d2c3df05b15e2a920443019530.jpg	roboflow_drago_v1_397_jpg.rf.511ec7d2c3df05b15e2a920443019530.jpg	roboflow_drago_v1_397_jpg.rf.511ec7d2c3df05b15e2a920443019530.txt	1	roboflow_drago_v1::roboflow_drago_v1_397_jpg	accc1658b3ba0785a09c38eaf7c52d1489b0fdf6022e8d9d5d9f2ba0ec531d1f	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\397_jpg.rf.9a46b188aa4cc784bb7fe725906ce175.jpg	roboflow_drago_v1_397_jpg.rf.9a46b188aa4cc784bb7fe725906ce175.jpg	roboflow_drago_v1_397_jpg.rf.9a46b188aa4cc784bb7fe725906ce175.txt	1	roboflow_drago_v1::roboflow_drago_v1_397_jpg	c09c0000c7e6865da9b9f599c3e027ac08779e97c7308edd43a77163ca09dfbd	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\413-Copy_jpg.rf.0a98ec2e8a0267e59ae0df7a9999a54e.jpg	roboflow_drago_v1_413-Copy_jpg.rf.0a98ec2e8a0267e59ae0df7a9999a54e.jpg	roboflow_drago_v1_413-Copy_jpg.rf.0a98ec2e8a0267e59ae0df7a9999a54e.txt	1	roboflow_drago_v1::roboflow_drago_v1_413-copy_jpg	ba6188abe80a95f94682fb54b916362dacb740d4f0558f0e5884da23643cd428	clean_val_scene_and_sha256	val_clean	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\433-Copy_jpg.rf.a01f005f377f14581b16b1c8087ad0c9.jpg	roboflow_drago_v1_433-Copy_jpg.rf.a01f005f377f14581b16b1c8087ad0c9.jpg	roboflow_drago_v1_433-Copy_jpg.rf.a01f005f377f14581b16b1c8087ad0c9.txt	1	roboflow_drago_v1::roboflow_drago_v1_433-copy_jpg	e6aad61312fa982b5958f134473df9ce78ee4fcc805c81a3cd11ba51a6ee9f9c	clean_val_scene	val_clean	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\434-Copy_jpg.rf.6d59d83da2b204b6bff749c41b1f187f.jpg	roboflow_drago_v1_434-Copy_jpg.rf.6d59d83da2b204b6bff749c41b1f187f.jpg	roboflow_drago_v1_434-Copy_jpg.rf.6d59d83da2b204b6bff749c41b1f187f.txt	1	roboflow_drago_v1::roboflow_drago_v1_434-copy_jpg	762260fdf30b93f4092db0079e5cd4109feaa657c98b89dbf0ffbe911cbb1e97	exact_duplicate_within_train	train_clean	roboflow_drago_v1_434-Copy_jpg.rf.18b0881e0794bf74968bfc2ffd0d97fb.jpg
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\445-Copy_jpg.rf.751b5e16c143879f81586aff5633f334.jpg	roboflow_drago_v1_445-Copy_jpg.rf.751b5e16c143879f81586aff5633f334.jpg	roboflow_drago_v1_445-Copy_jpg.rf.751b5e16c143879f81586aff5633f334.txt	1	roboflow_drago_v1::roboflow_drago_v1_445-copy_jpg	8353a221bcbb635b623a98db4f00211c9b47e3cb2e5fc11d86e6f02cef23a9d7	exact_duplicate_within_train	train_clean	roboflow_drago_v1_445-Copy_jpg.rf.40bb93179f103364cef66a6fac3b9376.jpg
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\450-Copy_jpg.rf.bfa44ba890744b78a58e0ecd2e36a5ae.jpg	roboflow_drago_v1_450-Copy_jpg.rf.bfa44ba890744b78a58e0ecd2e36a5ae.jpg	roboflow_drago_v1_450-Copy_jpg.rf.bfa44ba890744b78a58e0ecd2e36a5ae.txt	4	roboflow_drago_v1::roboflow_drago_v1_450-copy_jpg	18bc3e4dfe886d82fccf987a8ef4ed438564542535a75be79d4eed316ce8a707	exact_duplicate_within_train	train_clean	roboflow_drago_v1_450-Copy_jpg.rf.72d0b1305f711111bc8c5b219f77b2b4.jpg
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\464-Copy_jpg.rf.99469f408f6afcef7d6bd27b8c2c184f.jpg	roboflow_drago_v1_464-Copy_jpg.rf.99469f408f6afcef7d6bd27b8c2c184f.jpg	roboflow_drago_v1_464-Copy_jpg.rf.99469f408f6afcef7d6bd27b8c2c184f.txt	2	roboflow_drago_v1::roboflow_drago_v1_464-copy_jpg	49ae6f825cc02b1ba144afc8560d467375d4d8421dcf76455f3a0e82ca11dd09	clean_val_scene	val_clean	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\464-Copy_jpg.rf.e00d1c0460a06bc44406b2fa7b9b1331.jpg	roboflow_drago_v1_464-Copy_jpg.rf.e00d1c0460a06bc44406b2fa7b9b1331.jpg	roboflow_drago_v1_464-Copy_jpg.rf.e00d1c0460a06bc44406b2fa7b9b1331.txt	2	roboflow_drago_v1::roboflow_drago_v1_464-copy_jpg	7ec11234d99bdab8275590a891867322919f16f219055eaf1ee32d4bb3ea4028	clean_val_scene_and_sha256	val_clean	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\46_jpg.rf.b05ac3cc5124ebf9974152d66b8a8e53.jpg	roboflow_drago_v1_46_jpg.rf.b05ac3cc5124ebf9974152d66b8a8e53.jpg	roboflow_drago_v1_46_jpg.rf.b05ac3cc5124ebf9974152d66b8a8e53.txt	1	roboflow_drago_v1::roboflow_drago_v1_46_jpg	9f65a7bfae34d28bf98cc1ec7265c9dfdffa5c78e1ce2ec9d96cc4ba59403879	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\479-Copy_jpg.rf.7398d710acba25ad7ed77fd0d38fe462.jpg	roboflow_drago_v1_479-Copy_jpg.rf.7398d710acba25ad7ed77fd0d38fe462.jpg	roboflow_drago_v1_479-Copy_jpg.rf.7398d710acba25ad7ed77fd0d38fe462.txt	1	roboflow_drago_v1::roboflow_drago_v1_479-copy_jpg	bcc9c84c472934149e793ad80fbb8e05f7079175e5b135bfba3fda639b8b9ffd	clean_val_scene	val_clean	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\479-Copy_jpg.rf.8d78cf2b5a24d44fc379b2e0925cf73b.jpg	roboflow_drago_v1_479-Copy_jpg.rf.8d78cf2b5a24d44fc379b2e0925cf73b.jpg	roboflow_drago_v1_479-Copy_jpg.rf.8d78cf2b5a24d44fc379b2e0925cf73b.txt	1	roboflow_drago_v1::roboflow_drago_v1_479-copy_jpg	bcc9c84c472934149e793ad80fbb8e05f7079175e5b135bfba3fda639b8b9ffd	clean_val_scene	val_clean	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\502-Copy_jpg.rf.95abcb531c6bb2aa2a700f25c9172da7.jpg	roboflow_drago_v1_502-Copy_jpg.rf.95abcb531c6bb2aa2a700f25c9172da7.jpg	roboflow_drago_v1_502-Copy_jpg.rf.95abcb531c6bb2aa2a700f25c9172da7.txt	1	roboflow_drago_v1::roboflow_drago_v1_502-copy_jpg	aee5344e6981d8d32412d4beebcb7448f43856de1736d1b61272d3a96a9627e4	protected_test_scene_and_sha256	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\507-Copy_jpg.rf.cdbe8e6007272ca2e63998207a1e57e6.jpg	roboflow_drago_v1_507-Copy_jpg.rf.cdbe8e6007272ca2e63998207a1e57e6.jpg	roboflow_drago_v1_507-Copy_jpg.rf.cdbe8e6007272ca2e63998207a1e57e6.txt	2	roboflow_drago_v1::roboflow_drago_v1_507-copy_jpg	4a82d129b137965a4fd408fad046434e086c2bb7ad6c4e73f48e9662955b6fc4	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\507-Copy_jpg.rf.dd8ea45bf5004db1deffe36422869de4.jpg	roboflow_drago_v1_507-Copy_jpg.rf.dd8ea45bf5004db1deffe36422869de4.jpg	roboflow_drago_v1_507-Copy_jpg.rf.dd8ea45bf5004db1deffe36422869de4.txt	2	roboflow_drago_v1::roboflow_drago_v1_507-copy_jpg	4ad57cc2fe3d3e3255a2fc706e5d1947ace8efbdbaf2085877dd7b6839f23e34	protected_test_scene_and_sha256	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\50_jpg.rf.56ce2bbcbeea645660809b89b4f2a7b1.jpg	roboflow_drago_v1_50_jpg.rf.56ce2bbcbeea645660809b89b4f2a7b1.jpg	roboflow_drago_v1_50_jpg.rf.56ce2bbcbeea645660809b89b4f2a7b1.txt	2	roboflow_drago_v1::roboflow_drago_v1_50_jpg	d5acfba13c11cff4e5fbeb54aa2391de5a24679a822a6ac0c6c11c3363e312fc	exact_duplicate_within_train	train_clean	roboflow_drago_v1_50_jpg.rf.28a82357e315fcfb7a3cf7362427c5ed.jpg
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\523-Copy_jpg.rf.fc4c0b22e466ca07f7610a39172a04e5.jpg	roboflow_drago_v1_523-Copy_jpg.rf.fc4c0b22e466ca07f7610a39172a04e5.jpg	roboflow_drago_v1_523-Copy_jpg.rf.fc4c0b22e466ca07f7610a39172a04e5.txt	2	roboflow_drago_v1::roboflow_drago_v1_523-copy_jpg	7030dfdf4338d31b0326935f74b2fd49652a24962cfe727f4cec9d208e9dcd4d	clean_val_scene	val_clean	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\525-Copy_jpg.rf.26b7410b0f853fe2d814e1c6a5542095.jpg	roboflow_drago_v1_525-Copy_jpg.rf.26b7410b0f853fe2d814e1c6a5542095.jpg	roboflow_drago_v1_525-Copy_jpg.rf.26b7410b0f853fe2d814e1c6a5542095.txt	2	roboflow_drago_v1::roboflow_drago_v1_525-copy_jpg	c588767d3ac11ac61682ac6f7614afb5f19619e15a8e44d4c2bcbf73e120955b	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\52_jpg.rf.4fa49d52c3cb670ce25d2198c1e9c8d1.jpg	roboflow_drago_v1_52_jpg.rf.4fa49d52c3cb670ce25d2198c1e9c8d1.jpg	roboflow_drago_v1_52_jpg.rf.4fa49d52c3cb670ce25d2198c1e9c8d1.txt	1	roboflow_drago_v1::roboflow_drago_v1_52_jpg	5589742e1d4e28548a5a58577e88d74b10e655b7953d99d3c9987928c1acd13f	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\52_jpg.rf.bf495524b521faf6ca5902a89dd9ece2.jpg	roboflow_drago_v1_52_jpg.rf.bf495524b521faf6ca5902a89dd9ece2.jpg	roboflow_drago_v1_52_jpg.rf.bf495524b521faf6ca5902a89dd9ece2.txt	1	roboflow_drago_v1::roboflow_drago_v1_52_jpg	d6ea25cda1bd457859868e34bc9756b12580521387b42c5343701b5897c8bce3	protected_test_scene_and_sha256	test	
