hard_negative_image	source_image	split	source	prediction_index	confidence	pred_area_ratio	best_gt_iou	max_gt_crop_overlap	crop_x1	crop_y1	crop_x2	crop_y2
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00062_roboflow_team128_v5_IMG_0543_jpg.rf.878217af3c1ac83eba85b8dae439b351.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0543_jpg.rf.878217af3c1ac83eba85b8dae439b351.jpg	train	roboflow_team128_v5	1	0.795632	0.013718	0.000000	0.000000	36	2020	420	2404
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00063_roboflow_team128_v5_IMG_0543_jpg.rf.878217af3c1ac83eba85b8dae439b351.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0543_jpg.rf.878217af3c1ac83eba85b8dae439b351.jpg	train	roboflow_team128_v5	2	0.361891	0.010128	0.000000	0.000000	508	47	892	431
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00064_roboflow_team128_v5_IMG_0543_jpg.rf.878217af3c1ac83eba85b8dae439b351.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0543_jpg.rf.878217af3c1ac83eba85b8dae439b351.jpg	train	roboflow_team128_v5	4	0.157998	0.002186	0.000000	0.000000	1352	3609	1687	3944
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00065_roboflow_team128_v5_IMG_0556_jpg.rf.254ac0b4d9d132738f2d6bf6ae4ccd59.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0556_jpg.rf.254ac0b4d9d132738f2d6bf6ae4ccd59.jpg	train	roboflow_team128_v5	1	0.548246	0.000938	0.000000	0.000000	1522	18	1801	297
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00066_roboflow_team128_v5_IMG_0556_jpg.rf.254ac0b4d9d132738f2d6bf6ae4ccd59.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0556_jpg.rf.254ac0b4d9d132738f2d6bf6ae4ccd59.jpg	train	roboflow_team128_v5	2	0.235880	0.001049	0.000000	0.000000	1633	746	1883	996
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00067_roboflow_team128_v5_IMG_0560_jpg.rf.8bf9422c75e8321a6224c55a52dad288.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0560_jpg.rf.8bf9422c75e8321a6224c55a52dad288.jpg	train	roboflow_team128_v5	4	0.148439	0.005867	0.000000	0.000000	0	2975	384	3359
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00068_roboflow_team128_v5_IMG_0560_jpg.rf.8bf9422c75e8321a6224c55a52dad288.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0560_jpg.rf.8bf9422c75e8321a6224c55a52dad288.jpg	train	roboflow_team128_v5	5	0.145669	0.001595	0.000000	0.000000	1019	652	1390	1023
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00069_roboflow_team128_v5_IMG_0561_jpg.rf.5912857c1394dd2b3c1367a2bcde0ec2.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0561_jpg.rf.5912857c1394dd2b3c1367a2bcde0ec2.jpg	train	roboflow_team128_v5	1	0.443054	0.007812	0.000000	0.000000	2154	3631	2538	4015
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00070_roboflow_team128_v5_IMG_0563_jpg.rf.d8da1bec0e3511f710cfd3e459dcfb6b.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0563_jpg.rf.d8da1bec0e3511f710cfd3e459dcfb6b.jpg	train	roboflow_team128_v5	2	0.134849	0.001457	0.000000	0.000000	0	3648	384	4032
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00071_roboflow_team128_v5_IMG_0565_jpg.rf.9216a8ead3fc4389bb529ab3ff3a9bb1.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0565_jpg.rf.9216a8ead3fc4389bb529ab3ff3a9bb1.jpg	train	roboflow_team128_v5	3	0.175488	0.003700	0.000000	0.000000	2640	3364	3024	3748
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00072_roboflow_team128_v5_IMG_0565_jpg.rf.9216a8ead3fc4389bb529ab3ff3a9bb1.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0565_jpg.rf.9216a8ead3fc4389bb529ab3ff3a9bb1.jpg	train	roboflow_team128_v5	4	0.166237	0.002365	0.000000	0.000000	1398	0	1782	384
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00073_roboflow_team128_v5_IMG_0569_jpg.rf.7d11f4319c9deaebc25fa5b96c0dddfc.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0569_jpg.rf.7d11f4319c9deaebc25fa5b96c0dddfc.jpg	train	roboflow_team128_v5	3	0.248967	0.006489	0.000000	0.000000	2640	3343	3024	3727
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00074_roboflow_team128_v5_IMG_0576_jpg.rf.8b2f53d2de5f0b44756ceb6ff16d61d4.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0576_jpg.rf.8b2f53d2de5f0b44756ceb6ff16d61d4.jpg	train	roboflow_team128_v5	1	0.184464	0.003220	0.000000	0.000000	1776	1842	2160	2226
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00075_roboflow_team128_v5_IMG_0577_jpg.rf.d9f17aa1fd8b702acddd0123c5ee97ad.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0577_jpg.rf.d9f17aa1fd8b702acddd0123c5ee97ad.jpg	train	roboflow_team128_v5	1	0.175490	0.003689	0.000000	0.000000	1317	1222	1701	1606
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00076_roboflow_team128_v5_IMG_0580_jpg.rf.c0a6d2efe6505c4dab10333847f414ba.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0580_jpg.rf.c0a6d2efe6505c4dab10333847f414ba.jpg	train	roboflow_team128_v5	2	0.405700	0.001774	0.000000	0.000000	0	1819	362	2181
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00077_roboflow_team128_v5_IMG_0580_jpg.rf.c0a6d2efe6505c4dab10333847f414ba.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0580_jpg.rf.c0a6d2efe6505c4dab10333847f414ba.jpg	train	roboflow_team128_v5	3	0.356123	0.001549	0.000000	0.000000	797	608	1130	941
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00078_roboflow_team128_v5_IMG_0580_jpg.rf.c0a6d2efe6505c4dab10333847f414ba.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0580_jpg.rf.c0a6d2efe6505c4dab10333847f414ba.jpg	train	roboflow_team128_v5	4	0.289117	0.001148	0.000000	0.000000	826	302	1121	597
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00079_roboflow_team128_v5_IMG_0581_jpg.rf.51afcba2826be9e277f3fcf0ed47f50b.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0581_jpg.rf.51afcba2826be9e277f3fcf0ed47f50b.jpg	train	roboflow_team128_v5	6	0.195241	0.002518	0.000000	0.000000	1327	0	1711	384
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00080_roboflow_team128_v5_IMG_0581_jpg.rf.51afcba2826be9e277f3fcf0ed47f50b.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0581_jpg.rf.51afcba2826be9e277f3fcf0ed47f50b.jpg	train	roboflow_team128_v5	8	0.142623	0.006062	0.000000	0.000000	0	1684	384	2068
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00081_roboflow_team128_v5_IMG_0584_jpg.rf.cc1c50266931557a13cf90a934cfab85.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0584_jpg.rf.cc1c50266931557a13cf90a934cfab85.jpg	train	roboflow_team128_v5	2	0.451953	0.036118	0.000000	0.000000	430	3610	814	3994
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00082_roboflow_team128_v5_IMG_0584_jpg.rf.cc1c50266931557a13cf90a934cfab85.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0584_jpg.rf.cc1c50266931557a13cf90a934cfab85.jpg	train	roboflow_team128_v5	6	0.164562	0.002541	0.000000	0.000000	0	162	384	546
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00083_roboflow_team128_v5_IMG_0584_jpg.rf.cc1c50266931557a13cf90a934cfab85.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0584_jpg.rf.cc1c50266931557a13cf90a934cfab85.jpg	train	roboflow_team128_v5	7	0.148465	0.007511	0.000000	0.000000	834	3648	1218	4032
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00084_roboflow_team128_v5_IMG_0589_jpg.rf.1007db406c0fa15bd4bef94933d2a7ad.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0589_jpg.rf.1007db406c0fa15bd4bef94933d2a7ad.jpg	train	roboflow_team128_v5	1	0.309197	0.004726	0.000000	0.000000	1107	3521	1491	3905
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00085_roboflow_team128_v5_IMG_0595_jpg.rf.0676277daf53e51ff6b9e17cf64c808f.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0595_jpg.rf.0676277daf53e51ff6b9e17cf64c808f.jpg	train	roboflow_team128_v5	2	0.144946	0.000744	0.000000	0.000000	407	0	648	241
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00086_roboflow_team128_v5_IMG_0595_jpg.rf.0676277daf53e51ff6b9e17cf64c808f.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0595_jpg.rf.0676277daf53e51ff6b9e17cf64c808f.jpg	train	roboflow_team128_v5	3	0.137325	0.001392	0.000000	0.000000	225	0	609	384
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00087_roboflow_team128_v5_IMG_0602_jpg.rf.2e970aff825cb1df9383537eb570f914.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0602_jpg.rf.2e970aff825cb1df9383537eb570f914.jpg	train	roboflow_team128_v5	2	0.546930	0.003529	0.000000	0.000000	2587	3648	2971	4032
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00088_roboflow_team128_v5_IMG_0606_jpg.rf.5ee996e9b1028c58e13a8dae82f30432.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0606_jpg.rf.5ee996e9b1028c58e13a8dae82f30432.jpg	train	roboflow_team128_v5	2	0.396285	0.001759	0.000000	0.000000	1363	229	1698	564
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00089_roboflow_team128_v5_IMG_0606_jpg.rf.5ee996e9b1028c58e13a8dae82f30432.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0606_jpg.rf.5ee996e9b1028c58e13a8dae82f30432.jpg	train	roboflow_team128_v5	3	0.394587	0.001732	0.000000	0.000000	2640	3101	3024	3485
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00090_roboflow_team128_v5_IMG_0608_jpg.rf.27f156b1007ac40f9c1302489bed70c9.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0608_jpg.rf.27f156b1007ac40f9c1302489bed70c9.jpg	train	roboflow_team128_v5	1	0.332430	0.001465	0.000000	0.000000	2640	498	3024	882
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00091_roboflow_team128_v5_IMG_0613_jpg.rf.b15cc795f0cba48427ffd17849d344ef.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0613_jpg.rf.b15cc795f0cba48427ffd17849d344ef.jpg	train	roboflow_team128_v5	2	0.427312	0.004246	0.000000	0.000000	89	3351	473	3735
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00092_roboflow_team128_v5_IMG_0615_jpg.rf.1408715b8407521b04fe3d25f2f725ed.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0615_jpg.rf.1408715b8407521b04fe3d25f2f725ed.jpg	train	roboflow_team128_v5	1	0.409144	0.002857	0.000000	0.000000	2083	3648	2467	4032
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00093_roboflow_team128_v5_IMG_0617_jpg.rf.183b2780eca4dcfc06f4a3e2279d8518.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0617_jpg.rf.183b2780eca4dcfc06f4a3e2279d8518.jpg	train	roboflow_team128_v5	1	0.300260	0.002167	0.000000	0.000000	1401	2650	1785	3034
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00094_roboflow_team128_v5_IMG_0628_jpg.rf.89837bc722f0dc51b19d543fe2fb05ba.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0628_jpg.rf.89837bc722f0dc51b19d543fe2fb05ba.jpg	train	roboflow_team128_v5	3	0.242993	0.002430	0.000000	0.000000	1718	0	2102	384
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00095_roboflow_team128_v5_IMG_0629_jpg.rf.511ea2913151c8e5e24cb825c82dc82b.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0629_jpg.rf.511ea2913151c8e5e24cb825c82dc82b.jpg	train	roboflow_team128_v5	3	0.128207	0.001499	0.000000	0.000000	2461	3648	2845	4032
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00096_roboflow_team128_v5_IMG_0631_jpg.rf.c6f432141428e515b9129bb8d85675fe.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0631_jpg.rf.c6f432141428e515b9129bb8d85675fe.jpg	train	roboflow_team128_v5	2	0.349461	0.003754	0.000000	0.000000	393	2324	777	2708
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00097_roboflow_team128_v5_IMG_0631_jpg.rf.c6f432141428e515b9129bb8d85675fe.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0631_jpg.rf.c6f432141428e515b9129bb8d85675fe.jpg	train	roboflow_team128_v5	3	0.149210	0.002480	0.000000	0.000000	278	3154	662	3538
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00098_roboflow_team128_v5_IMG_0632_jpg.rf.7994e8524b74bf5c1c3090eb04dad7bc.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0632_jpg.rf.7994e8524b74bf5c1c3090eb04dad7bc.jpg	train	roboflow_team128_v5	1	0.889365	0.010517	0.000000	0.000000	2419	383	2803	767
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00099_roboflow_team128_v5_IMG_0635_jpg.rf.899e4f2b0594b6a401d557bbc0448c4b.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0635_jpg.rf.899e4f2b0594b6a401d557bbc0448c4b.jpg	train	roboflow_team128_v5	0	0.704615	0.012508	0.000000	0.000000	1356	1884	1740	2268
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00100_roboflow_team128_v5_IMG_0636_jpg.rf.7c79637fc38d767cc788c0db0f948df4.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0636_jpg.rf.7c79637fc38d767cc788c0db0f948df4.jpg	train	roboflow_team128_v5	2	0.314161	0.006416	0.000000	0.000000	495	2513	879	2897
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00101_roboflow_team128_v5_IMG_0636_jpg.rf.7c79637fc38d767cc788c0db0f948df4.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0636_jpg.rf.7c79637fc38d767cc788c0db0f948df4.jpg	train	roboflow_team128_v5	4	0.171210	0.005871	0.000000	0.000000	2030	435	2414	819
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00102_roboflow_team128_v5_IMG_0638_jpg.rf.b58584313c75c27d39dfc16ce284547b.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0638_jpg.rf.b58584313c75c27d39dfc16ce284547b.jpg	train	roboflow_team128_v5	1	0.483004	0.012714	0.000000	0.000000	2602	928	2986	1312
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00103_roboflow_team128_v5_IMG_0638_jpg.rf.b58584313c75c27d39dfc16ce284547b.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0638_jpg.rf.b58584313c75c27d39dfc16ce284547b.jpg	train	roboflow_team128_v5	2	0.253280	0.001324	0.000000	0.000000	2419	1086	2803	1470
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00104_roboflow_team128_v5_IMG_0639_jpg.rf.6c31cb18c0792a29cba28996eb0af296.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0639_jpg.rf.6c31cb18c0792a29cba28996eb0af296.jpg	train	roboflow_team128_v5	1	0.468807	0.001602	0.000000	0.000000	1521	0	1905	384
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00105_roboflow_team128_v5_IMG_0639_jpg.rf.6c31cb18c0792a29cba28996eb0af296.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0639_jpg.rf.6c31cb18c0792a29cba28996eb0af296.jpg	train	roboflow_team128_v5	2	0.462460	0.001400	0.000000	0.000000	2640	3372	3024	3756
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00106_roboflow_team128_v5_IMG_0643_jpg.rf.779c71fc8d633901301b685f7292d989.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0643_jpg.rf.779c71fc8d633901301b685f7292d989.jpg	train	roboflow_team128_v5	1	0.752265	0.008591	0.000000	0.000000	2030	802	2414	1186
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00107_roboflow_team128_v5_IMG_0645_jpg.rf.0e845204bef26b524329c9f779da2969.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0645_jpg.rf.0e845204bef26b524329c9f779da2969.jpg	train	roboflow_team128_v5	2	0.735344	0.002701	0.000000	0.000000	0	0	384	384
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00108_roboflow_team128_v5_IMG_0645_jpg.rf.0e845204bef26b524329c9f779da2969.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0645_jpg.rf.0e845204bef26b524329c9f779da2969.jpg	train	roboflow_team128_v5	3	0.194337	0.016609	0.000000	0.000000	1065	729	1449	1113
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00109_roboflow_team128_v5_IMG_0647_jpg.rf.940fdada07b3c9f1d036af35d3e02024.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0647_jpg.rf.940fdada07b3c9f1d036af35d3e02024.jpg	train	roboflow_team128_v5	2	0.469653	0.000797	0.000000	0.000000	52	0	236	184
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00110_roboflow_team128_v5_IMG_0647_jpg.rf.940fdada07b3c9f1d036af35d3e02024.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0647_jpg.rf.940fdada07b3c9f1d036af35d3e02024.jpg	train	roboflow_team128_v5	3	0.377943	0.000923	0.000000	0.000000	1747	603	2006	862
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00111_roboflow_team128_v5_IMG_0647_jpg.rf.940fdada07b3c9f1d036af35d3e02024.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0647_jpg.rf.940fdada07b3c9f1d036af35d3e02024.jpg	train	roboflow_team128_v5	4	0.180453	0.001038	0.000000	0.000000	2270	1031	2491	1252
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00112_roboflow_team128_v5_IMG_0648_jpg.rf.ee4a2aff0c8d39d6db54a30f04b1c520.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0648_jpg.rf.ee4a2aff0c8d39d6db54a30f04b1c520.jpg	train	roboflow_team128_v5	2	0.635472	0.000935	0.000000	0.000000	2731	899	2979	1147
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00113_roboflow_team128_v5_IMG_0648_jpg.rf.ee4a2aff0c8d39d6db54a30f04b1c520.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0648_jpg.rf.ee4a2aff0c8d39d6db54a30f04b1c520.jpg	train	roboflow_team128_v5	4	0.559248	0.001087	0.000000	0.000000	1401	561	1660	820
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00114_roboflow_team128_v5_IMG_0648_jpg.rf.ee4a2aff0c8d39d6db54a30f04b1c520.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0648_jpg.rf.ee4a2aff0c8d39d6db54a30f04b1c520.jpg	train	roboflow_team128_v5	7	0.130180	0.001347	0.000000	0.000000	2471	1317	2730	1576
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00115_roboflow_team128_v5_IMG_0649_jpg.rf.4a5a35bb81e8ffe724cd06daa8a0df76.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0649_jpg.rf.4a5a35bb81e8ffe724cd06daa8a0df76.jpg	train	roboflow_team128_v5	1	0.829231	0.002327	0.000000	0.000000	1165	200	1538	573
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00116_roboflow_team128_v5_IMG_0649_jpg.rf.4a5a35bb81e8ffe724cd06daa8a0df76.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0649_jpg.rf.4a5a35bb81e8ffe724cd06daa8a0df76.jpg	train	roboflow_team128_v5	2	0.370073	0.001556	0.000000	0.000000	2446	861	2819	1234
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00117_roboflow_team128_v5_IMG_0650_jpg.rf.f54983e6299d4bfa9745eb591a62ca8b.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0650_jpg.rf.f54983e6299d4bfa9745eb591a62ca8b.jpg	train	roboflow_team128_v5	1	0.591137	0.006691	0.000000	0.000000	267	3038	651	3422
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00118_roboflow_team128_v5_IMG_0651_jpg.rf.987ba25c7481c6084d7e6a2a6baf8a50.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0651_jpg.rf.987ba25c7481c6084d7e6a2a6baf8a50.jpg	train	roboflow_team128_v5	2	0.333916	0.001289	0.000000	0.000000	2715	1266	3012	1563
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00119_roboflow_team128_v5_IMG_0653_jpg.rf.e48a4a4217a480cd2daff9ae70113cff.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0653_jpg.rf.e48a4a4217a480cd2daff9ae70113cff.jpg	train	roboflow_team128_v5	1	0.487733	0.000694	0.000000	0.000000	2585	3632	2806	3853
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00120_roboflow_team128_v5_IMG_0654_jpg.rf.3b4dcb6a8eb87638e9d15010401985f5.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0654_jpg.rf.3b4dcb6a8eb87638e9d15010401985f5.jpg	train	roboflow_team128_v5	5	0.135107	0.002460	0.000000	0.000000	608	1427	941	1760
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00121_roboflow_team128_v5_IMG_0661_jpg.rf.759f8f4ab0505eeab76b3acba6281fe5.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0661_jpg.rf.759f8f4ab0505eeab76b3acba6281fe5.jpg	train	roboflow_team128_v5	2	0.140992	0.000542	0.000000	0.000000	2690	2971	2911	3192
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00122_roboflow_team128_v5_IMG_0667_jpg.rf.bbe9c4f29d5189975a15f82cf89ee59a.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0667_jpg.rf.bbe9c4f29d5189975a15f82cf89ee59a.jpg	train	roboflow_team128_v5	1	0.628947	0.008438	0.000000	0.000000	645	3343	1029	3727
D:/MelonDataset/watermelon_seg/exports/hard_negative_team128_runs15_trainval/images/train/hardneg_train_00123_roboflow_team128_v5_IMG_0668_jpg.rf.40f7c02c16aed82cb8c396409fb0970e.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0668_jpg.rf.40f7c02c16aed82cb8c396409fb0970e.jpg	train	roboflow_team128_v5	2	0.331900	0.002735	0.000000	0.000000	1652	1044	2036	1428
