hard_negative_image	source_image	split	source	prediction_index	confidence	pred_area_ratio	best_gt_iou	max_gt_crop_overlap	crop_x1	crop_y1	crop_x2	crop_y2
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00063_roboflow_team128_v5_IMG_0453_jpg.rf.604eb6762699fcffbe3e291a12cdcf18.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0453_jpg.rf.604eb6762699fcffbe3e291a12cdcf18.jpg	train	roboflow_team128_v5	1	0.147416	0.003395	0.000000	0.000000	2640	603	3024	987
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00064_roboflow_team128_v5_IMG_0453_jpg.rf.604eb6762699fcffbe3e291a12cdcf18.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0453_jpg.rf.604eb6762699fcffbe3e291a12cdcf18.jpg	train	roboflow_team128_v5	2	0.075042	0.000652	0.000000	0.000000	2539	0	2778	239
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00065_roboflow_team128_v5_IMG_0455_jpg.rf.74711b9c912687081d18e7a313704a29.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0455_jpg.rf.74711b9c912687081d18e7a313704a29.jpg	train	roboflow_team128_v5	3	0.078349	0.002319	0.000000	0.000000	2640	2629	3024	3013
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00066_roboflow_team128_v5_IMG_0462_jpg.rf.f729635d2b18eea82f15592cb1f566ef.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0462_jpg.rf.f729635d2b18eea82f15592cb1f566ef.jpg	train	roboflow_team128_v5	3	0.371366	0.001278	0.000000	0.000000	1132	229	1467	564
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00067_roboflow_team128_v5_IMG_0470_jpg.rf.995f5ffb61e3582f0b6a11fad2bc750c.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0470_jpg.rf.995f5ffb61e3582f0b6a11fad2bc750c.jpg	train	roboflow_team128_v5	2	0.077797	0.002518	0.000000	0.000000	0	1769	362	2131
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00068_roboflow_team128_v5_IMG_0473_jpg.rf.1aaaa16ce14ba886b792c724639a9868.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0473_jpg.rf.1aaaa16ce14ba886b792c724639a9868.jpg	train	roboflow_team128_v5	1	0.103382	0.001717	0.000000	0.000000	582	3648	966	4032
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00069_roboflow_team128_v5_IMG_0475_jpg.rf.ddd1bec14915085af67bb6d144f47960.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0475_jpg.rf.ddd1bec14915085af67bb6d144f47960.jpg	train	roboflow_team128_v5	3	0.117375	0.000603	0.000000	0.000000	2689	2181	3024	2516
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00070_roboflow_team128_v5_IMG_0480_jpg.rf.ba506999e19d6dc484e5685acc4ce939.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0480_jpg.rf.ba506999e19d6dc484e5685acc4ce939.jpg	train	roboflow_team128_v5	2	0.752141	0.004974	0.000000	0.000000	750	687	1134	1071
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00071_roboflow_team128_v5_IMG_0480_jpg.rf.ba506999e19d6dc484e5685acc4ce939.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0480_jpg.rf.ba506999e19d6dc484e5685acc4ce939.jpg	train	roboflow_team128_v5	5	0.169937	0.003635	0.000000	0.000000	2301	561	2685	945
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00072_roboflow_team128_v5_IMG_0480_jpg.rf.ba506999e19d6dc484e5685acc4ce939.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0480_jpg.rf.ba506999e19d6dc484e5685acc4ce939.jpg	train	roboflow_team128_v5	6	0.134167	0.001316	0.000000	0.000000	7	1064	304	1361
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00073_roboflow_team128_v5_IMG_0481_jpg.rf.c92b3fecf71079a9fdb7b0024481a75b.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0481_jpg.rf.c92b3fecf71079a9fdb7b0024481a75b.jpg	train	roboflow_team128_v5	1	0.643151	0.004875	0.000000	0.000000	0	1999	384	2383
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00074_roboflow_team128_v5_IMG_0481_jpg.rf.c92b3fecf71079a9fdb7b0024481a75b.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0481_jpg.rf.c92b3fecf71079a9fdb7b0024481a75b.jpg	train	roboflow_team128_v5	2	0.187156	0.004875	0.000000	0.000000	356	3648	740	4032
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00075_roboflow_team128_v5_IMG_0481_jpg.rf.c92b3fecf71079a9fdb7b0024481a75b.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0481_jpg.rf.c92b3fecf71079a9fdb7b0024481a75b.jpg	train	roboflow_team128_v5	3	0.140525	0.001740	0.000000	0.000000	2640	907	3024	1291
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00076_roboflow_team128_v5_IMG_0484_jpg.rf.50cccf3ec2edcae079f1d19048079dc8.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0484_jpg.rf.50cccf3ec2edcae079f1d19048079dc8.jpg	train	roboflow_team128_v5	1	0.523779	0.004021	0.000000	0.000000	1600	0	1984	384
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00077_roboflow_team128_v5_IMG_0484_jpg.rf.50cccf3ec2edcae079f1d19048079dc8.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0484_jpg.rf.50cccf3ec2edcae079f1d19048079dc8.jpg	train	roboflow_team128_v5	4	0.112725	0.001785	0.000000	0.000000	1887	93	2222	428
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00078_roboflow_team128_v5_IMG_0487_jpg.rf.9d0b18e31943d6a16aac8f1b19d9baba.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0487_jpg.rf.9d0b18e31943d6a16aac8f1b19d9baba.jpg	train	roboflow_team128_v5	1	0.222416	0.009117	0.000000	0.000000	466	729	850	1113
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00079_roboflow_team128_v5_IMG_0487_jpg.rf.9d0b18e31943d6a16aac8f1b19d9baba.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0487_jpg.rf.9d0b18e31943d6a16aac8f1b19d9baba.jpg	train	roboflow_team128_v5	2	0.163532	0.035728	0.000000	0.000000	267	1117	651	1501
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00080_roboflow_team128_v5_IMG_0487_jpg.rf.9d0b18e31943d6a16aac8f1b19d9baba.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0487_jpg.rf.9d0b18e31943d6a16aac8f1b19d9baba.jpg	train	roboflow_team128_v5	4	0.132658	0.027107	0.000000	0.000000	277	886	661	1270
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00081_roboflow_team128_v5_IMG_0488_jpg.rf.e16dadb1c76c83222065564ad3029ca0.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0488_jpg.rf.e16dadb1c76c83222065564ad3029ca0.jpg	train	roboflow_team128_v5	1	0.595096	0.005787	0.000000	0.000000	823	414	1207	798
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00082_roboflow_team128_v5_IMG_0490_jpg.rf.339b153323178a5b82aa259fd0697730.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0490_jpg.rf.339b153323178a5b82aa259fd0697730.jpg	train	roboflow_team128_v5	1	0.574276	0.015427	0.000000	0.000000	1831	1600	2215	1984
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00083_roboflow_team128_v5_IMG_0490_jpg.rf.339b153323178a5b82aa259fd0697730.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0490_jpg.rf.339b153323178a5b82aa259fd0697730.jpg	train	roboflow_team128_v5	2	0.173258	0.005459	0.000000	0.000000	1411	1610	1795	1994
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00084_roboflow_team128_v5_IMG_0492_jpg.rf.ed12c65b235fe4fa0234f2d3f281e171.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0492_jpg.rf.ed12c65b235fe4fa0234f2d3f281e171.jpg	train	roboflow_team128_v5	1	0.113150	0.003269	0.000000	0.000000	1296	1296	1680	1680
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00085_roboflow_team128_v5_IMG_0495_jpg.rf.843aa8711b282635ef2f04c71bc85c1c.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0495_jpg.rf.843aa8711b282635ef2f04c71bc85c1c.jpg	train	roboflow_team128_v5	1	0.270498	0.003586	0.000000	0.000000	855	0	1239	384
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00086_roboflow_team128_v5_IMG_0498_jpg.rf.c35abee359063858c89dcf4f1e8ce160.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0498_jpg.rf.c35abee359063858c89dcf4f1e8ce160.jpg	train	roboflow_team128_v5	1	0.825697	0.021618	0.000000	0.000000	1348	1401	1732	1785
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00087_roboflow_team128_v5_IMG_0498_jpg.rf.c35abee359063858c89dcf4f1e8ce160.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0498_jpg.rf.c35abee359063858c89dcf4f1e8ce160.jpg	train	roboflow_team128_v5	2	0.190590	0.002674	0.000000	0.000000	3259	141	3643	525
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00088_roboflow_team128_v5_IMG_0500_jpg.rf.4c3568046abe80c67b89ee6cd2d1fec9.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0500_jpg.rf.4c3568046abe80c67b89ee6cd2d1fec9.jpg	train	roboflow_team128_v5	2	0.297478	0.003349	0.000000	0.000000	3343	2587	3727	2971
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00089_roboflow_team128_v5_IMG_0501_jpg.rf.3e68b0973c0fc5768ba8056f17dec273.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0501_jpg.rf.3e68b0973c0fc5768ba8056f17dec273.jpg	train	roboflow_team128_v5	1	0.642070	0.006306	0.000000	0.000000	173	0	557	384
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00090_roboflow_team128_v5_IMG_0505_jpg.rf.784dd194d89fa557487e9d831a789f72.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0505_jpg.rf.784dd194d89fa557487e9d831a789f72.jpg	train	roboflow_team128_v5	1	0.493888	0.001156	0.000000	0.000000	771	2660	1030	2919
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00091_roboflow_team128_v5_IMG_0506_jpg.rf.64f397a784cf0727a56c20cb732be10e.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0506_jpg.rf.64f397a784cf0727a56c20cb732be10e.jpg	train	roboflow_team128_v5	1	0.305156	0.007256	0.000000	0.000000	1180	1159	1564	1543
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00092_roboflow_team128_v5_IMG_0506_jpg.rf.64f397a784cf0727a56c20cb732be10e.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0506_jpg.rf.64f397a784cf0727a56c20cb732be10e.jpg	train	roboflow_team128_v5	2	0.160955	0.000748	0.000000	0.000000	1078	0	1262	184
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00093_roboflow_team128_v5_IMG_0506_jpg.rf.64f397a784cf0727a56c20cb732be10e.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0506_jpg.rf.64f397a784cf0727a56c20cb732be10e.jpg	train	roboflow_team128_v5	4	0.144231	0.000957	0.000000	0.000000	1010	0	1278	268
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00094_roboflow_team128_v5_IMG_0509_jpg.rf.eb36b49bbff420ead4bb2f1835bc5c7d.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0509_jpg.rf.eb36b49bbff420ead4bb2f1835bc5c7d.jpg	train	roboflow_team128_v5	1	0.261618	0.000759	0.000000	0.000000	0	1316	286	1602
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00095_roboflow_team128_v5_IMG_0509_jpg.rf.eb36b49bbff420ead4bb2f1835bc5c7d.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0509_jpg.rf.eb36b49bbff420ead4bb2f1835bc5c7d.jpg	train	roboflow_team128_v5	2	0.114692	0.006294	0.000000	0.000000	1107	341	1491	725
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00096_roboflow_team128_v5_IMG_0509_jpg.rf.eb36b49bbff420ead4bb2f1835bc5c7d.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0509_jpg.rf.eb36b49bbff420ead4bb2f1835bc5c7d.jpg	train	roboflow_team128_v5	3	0.099733	0.001728	0.000000	0.000000	2651	1520	3024	1893
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00097_roboflow_team128_v5_IMG_0511_jpg.rf.0d06adabe8d2e7e8284006237361549f.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0511_jpg.rf.0d06adabe8d2e7e8284006237361549f.jpg	train	roboflow_team128_v5	3	0.236675	0.002838	0.000000	0.000000	204	3648	588	4032
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00098_roboflow_team128_v5_IMG_0515_jpg.rf.05a57f7ae410c4822868943be2901045.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0515_jpg.rf.05a57f7ae410c4822868943be2901045.jpg	train	roboflow_team128_v5	1	0.776927	0.014465	0.000000	0.000000	2597	83	2981	467
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00099_roboflow_team128_v5_IMG_0515_jpg.rf.05a57f7ae410c4822868943be2901045.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0515_jpg.rf.05a57f7ae410c4822868943be2901045.jpg	train	roboflow_team128_v5	2	0.314166	0.002151	0.000000	0.000000	2198	57	2582	441
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00100_roboflow_team128_v5_IMG_0515_jpg.rf.05a57f7ae410c4822868943be2901045.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0515_jpg.rf.05a57f7ae410c4822868943be2901045.jpg	train	roboflow_team128_v5	3	0.095786	0.001865	0.000000	0.000000	2076	3578	2411	3913
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00101_roboflow_team128_v5_IMG_0516_jpg.rf.19133fe687756a8e09b900cbb4edb884.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0516_jpg.rf.19133fe687756a8e09b900cbb4edb884.jpg	train	roboflow_team128_v5	3	0.078683	0.000610	0.000000	0.000000	2640	2629	3024	3013
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00102_roboflow_team128_v5_IMG_0518_jpg.rf.3c6dffa12ddca200d8abd00c3022fef0.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0518_jpg.rf.3c6dffa12ddca200d8abd00c3022fef0.jpg	train	roboflow_team128_v5	1	0.139080	0.009064	0.000000	0.000000	2303	0	2687	384
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00103_roboflow_team128_v5_IMG_0518_jpg.rf.3c6dffa12ddca200d8abd00c3022fef0.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0518_jpg.rf.3c6dffa12ddca200d8abd00c3022fef0.jpg	train	roboflow_team128_v5	3	0.082590	0.001694	0.000000	0.000000	2640	0	3024	384
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00104_roboflow_team128_v5_IMG_0519_jpg.rf.10d4bf50b9dbcfb11350e58613bb7669.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0519_jpg.rf.10d4bf50b9dbcfb11350e58613bb7669.jpg	train	roboflow_team128_v5	1	0.108884	0.002083	0.000000	0.000000	0	2744	384	3128
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00105_roboflow_team128_v5_IMG_0520_jpg.rf.1cfcd172124423c85d09579a6b85dce1.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0520_jpg.rf.1cfcd172124423c85d09579a6b85dce1.jpg	train	roboflow_team128_v5	2	0.177355	0.001644	0.000000	0.000000	2640	435	3024	819
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00106_roboflow_team128_v5_IMG_0525_jpg.rf.3f49044d3c0e1faf4ebf83a2d50f5df6.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0525_jpg.rf.3f49044d3c0e1faf4ebf83a2d50f5df6.jpg	train	roboflow_team128_v5	1	0.495642	0.040562	0.000000	0.000000	2125	1758	2509	2142
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00107_roboflow_team128_v5_IMG_0525_jpg.rf.3f49044d3c0e1faf4ebf83a2d50f5df6.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0525_jpg.rf.3f49044d3c0e1faf4ebf83a2d50f5df6.jpg	train	roboflow_team128_v5	2	0.129402	0.004616	0.000000	0.000000	2104	3605	2488	3989
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00108_roboflow_team128_v5_IMG_0525_jpg.rf.3f49044d3c0e1faf4ebf83a2d50f5df6.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0525_jpg.rf.3f49044d3c0e1faf4ebf83a2d50f5df6.jpg	train	roboflow_team128_v5	4	0.098734	0.015335	0.000000	0.000000	2240	1548	2624	1932
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00109_roboflow_team128_v5_IMG_0526_jpg.rf.31bf045a38ebf33c7656c52b12f96add.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0526_jpg.rf.31bf045a38ebf33c7656c52b12f96add.jpg	train	roboflow_team128_v5	2	0.120186	0.016457	0.000000	0.000000	10	3427	394	3811
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00110_roboflow_team128_v5_IMG_0535_jpg.rf.310f07a7c35dfd782cd28814734af3fd.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0535_jpg.rf.310f07a7c35dfd782cd28814734af3fd.jpg	train	roboflow_team128_v5	1	0.408596	0.016396	0.000000	0.000000	1264	3421	1648	3805
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00111_roboflow_team128_v5_IMG_0535_jpg.rf.310f07a7c35dfd782cd28814734af3fd.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0535_jpg.rf.310f07a7c35dfd782cd28814734af3fd.jpg	train	roboflow_team128_v5	3	0.077301	0.002102	0.000000	0.000000	890	649	1225	984
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00112_roboflow_team128_v5_IMG_0536_jpg.rf.534e995111525fa33a598464a05ee9ae.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0536_jpg.rf.534e995111525fa33a598464a05ee9ae.jpg	train	roboflow_team128_v5	1	0.112322	0.005772	0.000000	0.000000	1642	3201	2026	3585
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00113_roboflow_team128_v5_IMG_0538_jpg.rf.93849dc0049ac8adce39e2d2951465e9.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0538_jpg.rf.93849dc0049ac8adce39e2d2951465e9.jpg	train	roboflow_team128_v5	2	0.089502	0.001831	0.000000	0.000000	1647	3648	2031	4032
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00114_roboflow_team128_v5_IMG_0539_jpg.rf.2dc067d7e41f053887599101197c181d.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0539_jpg.rf.2dc067d7e41f053887599101197c181d.jpg	train	roboflow_team128_v5	0	0.821137	0.005493	0.000000	0.000000	2640	36	3024	420
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00115_roboflow_team128_v5_IMG_0539_jpg.rf.2dc067d7e41f053887599101197c181d.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0539_jpg.rf.2dc067d7e41f053887599101197c181d.jpg	train	roboflow_team128_v5	3	0.075989	0.002640	0.000000	0.000000	1204	1695	1588	2079
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00116_roboflow_team128_v5_IMG_0540_jpg.rf.70cbf3900c8ef09ebeb4f89caffde888.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0540_jpg.rf.70cbf3900c8ef09ebeb4f89caffde888.jpg	train	roboflow_team128_v5	4	0.078810	0.001350	0.000000	0.000000	928	3702	1225	3999
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00117_roboflow_team128_v5_IMG_0541_jpg.rf.34b854cc587390ee5b35b2129035262b.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0541_jpg.rf.34b854cc587390ee5b35b2129035262b.jpg	train	roboflow_team128_v5	2	0.589836	0.010078	0.000000	0.000000	1346	506	1730	890
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00118_roboflow_team128_v5_IMG_0542_jpg.rf.484010233cd8cee7463ae522dae6076b.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0542_jpg.rf.484010233cd8cee7463ae522dae6076b.jpg	train	roboflow_team128_v5	2	0.542556	0.011826	0.000000	0.000000	540	687	924	1071
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00119_roboflow_team128_v5_IMG_0543_jpg.rf.878217af3c1ac83eba85b8dae439b351.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0543_jpg.rf.878217af3c1ac83eba85b8dae439b351.jpg	train	roboflow_team128_v5	1	0.835485	0.014751	0.000000	0.000000	52	2031	436	2415
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00120_roboflow_team128_v5_IMG_0543_jpg.rf.878217af3c1ac83eba85b8dae439b351.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0543_jpg.rf.878217af3c1ac83eba85b8dae439b351.jpg	train	roboflow_team128_v5	2	0.431198	0.010189	0.000000	0.000000	508	36	892	420
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00121_roboflow_team128_v5_IMG_0543_jpg.rf.878217af3c1ac83eba85b8dae439b351.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0543_jpg.rf.878217af3c1ac83eba85b8dae439b351.jpg	train	roboflow_team128_v5	7	0.118149	0.002556	0.000000	0.000000	1327	3605	1711	3989
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00122_roboflow_team128_v5_IMG_0555_jpg.rf.047bcddb2a28cd2bfb2ffeed7456a0cf.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0555_jpg.rf.047bcddb2a28cd2bfb2ffeed7456a0cf.jpg	train	roboflow_team128_v5	1	0.107104	0.004391	0.000000	0.000000	0	0	384	384
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00123_roboflow_team128_v5_IMG_0556_jpg.rf.254ac0b4d9d132738f2d6bf6ae4ccd59.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0556_jpg.rf.254ac0b4d9d132738f2d6bf6ae4ccd59.jpg	train	roboflow_team128_v5	1	0.549727	0.000992	0.000000	0.000000	1522	26	1801	305
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00124_roboflow_team128_v5_IMG_0556_jpg.rf.254ac0b4d9d132738f2d6bf6ae4ccd59.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0556_jpg.rf.254ac0b4d9d132738f2d6bf6ae4ccd59.jpg	train	roboflow_team128_v5	2	0.239877	0.000965	0.000000	0.000000	1652	755	1891	994
D:/MelonDataset/watermelon_seg/exports/hard_negative_crops_runs20_trainval/images/train/hardneg_train_00125_roboflow_team128_v5_IMG_0557_jpg.rf.7892b9cbc2ad8b86b5c8847fe38b5690.jpg	D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0557_jpg.rf.7892b9cbc2ad8b86b5c8847fe38b5690.jpg	train	roboflow_team128_v5	5	0.156657	0.002029	0.000000	0.000000	257	78	641	462
